in s,C1 in V
4.256829E+01,1.37827E+00
4.256877E+01,1.35933E+00
4.256925E+01,1.37827E+00
4.256973E+01,1.36880E+00
4.257021E+01,1.40669E+00
4.257069E+01,1.41616E+00
4.257117E+01,1.38774E+00
4.257165E+01,1.38774E+00
4.257213E+01,1.35933E+00
4.257261E+01,1.38774E+00
4.257309E+01,1.38774E+00
4.257357E+01,1.35933E+00
4.257405E+01,1.39722E+00
4.257453E+01,1.38774E+00
4.257501E+01,1.35933E+00
4.257549E+01,1.36880E+00
4.257597E+01,1.36880E+00
4.257645E+01,1.38774E+00
4.257693E+01,1.35933E+00
4.257741E+01,1.38774E+00
4.257789E+01,1.38774E+00
4.257837E+01,1.36880E+00
4.257885E+01,1.39722E+00
4.257933E+01,1.38774E+00
4.257981E+01,1.38774E+00
4.258029E+01,1.39722E+00
4.258077E+01,1.38774E+00
4.258125E+01,1.35933E+00
4.258173E+01,1.37827E+00
4.258221E+01,1.38774E+00
4.258269E+01,1.34985E+00
4.258317E+01,1.38774E+00
4.258365E+01,1.38774E+00
4.258413E+01,1.35933E+00
4.258461E+01,1.38774E+00
4.258509E+01,1.36880E+00
4.258557E+01,1.38774E+00
4.258605E+01,1.35933E+00
4.258653E+01,1.37827E+00
4.258701E+01,1.38774E+00
4.258749E+01,1.36880E+00
4.258797E+01,1.38774E+00
4.258845E+01,1.35933E+00
4.258893E+01,1.38774E+00
4.258941E+01,1.36880E+00
4.258989E+01,1.38774E+00
4.259037E+01,1.38774E+00
4.259085E+01,1.38774E+00
4.259133E+01,1.39722E+00
4.259181E+01,1.36880E+00
4.259229E+01,1.38774E+00
4.259277E+01,1.36880E+00
4.259325E+01,1.36880E+00
4.259373E+01,1.35933E+00
4.259421E+01,1.38774E+00
4.259469E+01,1.37827E+00
4.259517E+01,1.38774E+00
4.259565E+01,1.38774E+00
4.259613E+01,1.37827E+00
4.259661E+01,1.35933E+00
4.259709E+01,1.38774E+00
4.259757E+01,1.35933E+00
4.259805E+01,1.38774E+00
4.259853E+01,1.38774E+00
4.259901E+01,1.38774E+00
4.259949E+01,1.34985E+00
4.259997E+01,1.39722E+00
4.260045E+01,1.34038E+00
4.260093E+01,1.36880E+00
4.260141E+01,1.35933E+00
4.260189E+01,1.36880E+00
4.260237E+01,1.35933E+00
4.260285E+01,1.35933E+00
4.260333E+01,1.40669E+00
4.260381E+01,1.38774E+00
4.260429E+01,1.39722E+00
4.260477E+01,1.35933E+00
4.260525E+01,1.37827E+00
4.260573E+01,1.38774E+00
4.260621E+01,1.37827E+00
4.260669E+01,1.35933E+00
4.260717E+01,1.38774E+00
4.260765E+01,1.38774E+00
4.260813E+01,1.38774E+00
4.260861E+01,1.38774E+00
4.260909E+01,1.38774E+00
4.260957E+01,1.35933E+00
4.261005E+01,1.36880E+00
4.261053E+01,1.35933E+00
4.261101E+01,1.34985E+00
4.261149E+01,1.38774E+00
4.261197E+01,1.38774E+00
4.261245E+01,1.36880E+00
4.261293E+01,1.36880E+00
4.261341E+01,1.34985E+00
4.261389E+01,1.35933E+00
4.261437E+01,1.35933E+00
4.261485E+01,1.38774E+00
4.261533E+01,1.38774E+00
4.261581E+01,1.35933E+00
4.261629E+01,1.38774E+00
4.261677E+01,1.35933E+00
4.261725E+01,1.36880E+00
4.261773E+01,1.38774E+00
4.261821E+01,1.35933E+00
4.261869E+01,1.37827E+00
4.261917E+01,1.35933E+00
4.261965E+01,1.37827E+00
4.262013E+01,1.35933E+00
4.262061E+01,1.36880E+00
4.262109E+01,1.35933E+00
4.262157E+01,1.37827E+00
4.262205E+01,1.35933E+00
4.262253E+01,1.36880E+00
4.262301E+01,1.39722E+00
4.262349E+01,1.35933E+00
4.262397E+01,1.39722E+00
4.262445E+01,1.35933E+00
4.262493E+01,1.35933E+00
4.262541E+01,1.38774E+00
4.262589E+01,1.36880E+00
4.262637E+01,1.35933E+00
4.262685E+01,1.36880E+00
4.262733E+01,1.33091E+00
4.262781E+01,1.36880E+00
4.262829E+01,1.38774E+00
4.262877E+01,1.39722E+00
4.262925E+01,1.34038E+00
4.262973E+01,1.36880E+00
4.263021E+01,1.36880E+00
4.263069E+01,1.35933E+00
4.263117E+01,1.35933E+00
4.263165E+01,1.34985E+00
4.263213E+01,1.37827E+00
4.263261E+01,1.38774E+00
4.263309E+01,1.35933E+00
4.263357E+01,1.38774E+00
4.263405E+01,1.36880E+00
4.263453E+01,1.36880E+00
4.263501E+01,1.39722E+00
4.263549E+01,1.37827E+00
4.263597E+01,1.36880E+00
4.263645E+01,1.36880E+00
4.263693E+01,1.35933E+00
4.263741E+01,1.37827E+00
4.263789E+01,1.35933E+00
4.263837E+01,1.35933E+00
4.263885E+01,1.35933E+00
4.263933E+01,1.39722E+00
4.263981E+01,1.35933E+00
4.264029E+01,1.39722E+00
4.264077E+01,1.35933E+00
4.264125E+01,1.35933E+00
4.264173E+01,1.37827E+00
4.264221E+01,1.37827E+00
4.264269E+01,1.37827E+00
4.264317E+01,1.35933E+00
4.264365E+01,1.35933E+00
4.264413E+01,1.35933E+00
4.264461E+01,1.38774E+00
4.264509E+01,1.38774E+00
4.264557E+01,1.34985E+00
4.264605E+01,1.36880E+00
4.264653E+01,1.40669E+00
4.264701E+01,1.37827E+00
4.264749E+01,1.38774E+00
4.264797E+01,1.38774E+00
4.264845E+01,1.38774E+00
4.264893E+01,1.35933E+00
4.264941E+01,1.39722E+00
4.264989E+01,1.34985E+00
4.265037E+01,1.38774E+00
4.265085E+01,1.35933E+00
4.265133E+01,1.35933E+00
4.265181E+01,1.39722E+00
4.265229E+01,1.37827E+00
4.265277E+01,1.38774E+00
4.265325E+01,1.40669E+00
4.265373E+01,1.34985E+00
4.265421E+01,1.35933E+00
4.265469E+01,1.37827E+00
4.265517E+01,1.34985E+00
4.265565E+01,1.35933E+00
4.265613E+01,1.35933E+00
4.265661E+01,1.35933E+00
4.265709E+01,1.34985E+00
4.265757E+01,1.35933E+00
4.265805E+01,1.38774E+00
4.265853E+01,1.35933E+00
4.265901E+01,1.38774E+00
4.265949E+01,1.37827E+00
4.265997E+01,1.35933E+00
4.266045E+01,1.35933E+00
4.266093E+01,1.35933E+00
4.266141E+01,1.35933E+00
4.266189E+01,1.38774E+00
4.266237E+01,1.38774E+00
4.266285E+01,1.35933E+00
4.266333E+01,1.38774E+00
4.266381E+01,1.35933E+00
4.266429E+01,1.38774E+00
4.266477E+01,1.35933E+00
4.266525E+01,1.36880E+00
4.266573E+01,1.37827E+00
4.266621E+01,1.35933E+00
4.266669E+01,1.38774E+00
4.266717E+01,1.35933E+00
4.266765E+01,1.37827E+00
4.266813E+01,1.36880E+00
4.266861E+01,1.35933E+00
4.266909E+01,1.38774E+00
4.266957E+01,1.36880E+00
4.267005E+01,1.35933E+00
4.267053E+01,1.35933E+00
4.267101E+01,1.37827E+00
4.267149E+01,1.35933E+00
4.267197E+01,1.34985E+00
4.267245E+01,1.39722E+00
4.267293E+01,1.35933E+00
4.267341E+01,1.36880E+00
4.267389E+01,1.36880E+00
4.267437E+01,1.36880E+00
4.267485E+01,1.36880E+00
4.267533E+01,1.37827E+00
4.267581E+01,1.37827E+00
4.267629E+01,1.36880E+00
4.267677E+01,1.34985E+00
4.267725E+01,1.37827E+00
4.267773E+01,1.35933E+00
4.267821E+01,1.39722E+00
4.267869E+01,1.38774E+00
4.267917E+01,1.38774E+00
4.267965E+01,1.37827E+00
4.268013E+01,1.36880E+00
4.268061E+01,1.35933E+00
4.268109E+01,1.37827E+00
4.268157E+01,1.36880E+00
4.268205E+01,1.34985E+00
4.268253E+01,1.35933E+00
4.268301E+01,1.38774E+00
4.268349E+01,1.35933E+00
4.268397E+01,1.35933E+00
4.268445E+01,1.34985E+00
4.268493E+01,1.36880E+00
4.268541E+01,1.38774E+00
4.268589E+01,1.38774E+00
4.268637E+01,1.35933E+00
4.268685E+01,1.38774E+00
4.268733E+01,1.35933E+00
4.268781E+01,1.34985E+00
4.268829E+01,1.34038E+00
4.268877E+01,1.35933E+00
4.268925E+01,1.35933E+00
4.268973E+01,1.36880E+00
4.269021E+01,1.39722E+00
4.269069E+01,1.34985E+00
4.269117E+01,1.38774E+00
4.269165E+01,1.35933E+00
4.269213E+01,1.35933E+00
4.269261E+01,1.38774E+00
4.269309E+01,1.38774E+00
4.269357E+01,1.36880E+00
4.269405E+01,1.34985E+00
4.269453E+01,1.35933E+00
4.269501E+01,1.36880E+00
4.269549E+01,1.39722E+00
4.269597E+01,1.36880E+00
4.269645E+01,1.36880E+00
4.269693E+01,1.35933E+00
4.269741E+01,1.38774E+00
4.269789E+01,1.37827E+00
4.269837E+01,1.34985E+00
4.269885E+01,1.37827E+00
4.269933E+01,1.34985E+00
4.269981E+01,1.35933E+00
4.270029E+01,1.35933E+00
4.270077E+01,1.36880E+00
4.270125E+01,1.35933E+00
4.270173E+01,1.35933E+00
4.270221E+01,1.34985E+00
4.270269E+01,1.35933E+00
4.270317E+01,1.35933E+00
4.270365E+01,1.34038E+00
4.270413E+01,1.34038E+00
4.270461E+01,1.38774E+00
4.270509E+01,1.36880E+00
4.270557E+01,1.38774E+00
4.270605E+01,1.36880E+00
4.270653E+01,1.34985E+00
4.270701E+01,1.38774E+00
4.270749E+01,1.35933E+00
4.270797E+01,1.35933E+00
4.270845E+01,1.35933E+00
4.270893E+01,1.35933E+00
4.270941E+01,1.35933E+00
4.270989E+01,1.35933E+00
4.271037E+01,1.34985E+00
4.271085E+01,1.34038E+00
4.271133E+01,1.35933E+00
4.271181E+01,1.34985E+00
4.271229E+01,1.37827E+00
4.271277E+01,1.35933E+00
4.271325E+01,1.36880E+00
4.271373E+01,1.38774E+00
4.271421E+01,1.35933E+00
4.271469E+01,1.37827E+00
4.271517E+01,1.35933E+00
4.271565E+01,1.37827E+00
4.271613E+01,1.34985E+00
4.271661E+01,1.34038E+00
4.271709E+01,1.35933E+00
4.271757E+01,1.34038E+00
4.271805E+01,1.34985E+00
4.271853E+01,1.36880E+00
4.271901E+01,1.37827E+00
4.271949E+01,1.34985E+00
4.271997E+01,1.36880E+00
4.272045E+01,1.38774E+00
4.272093E+01,1.34985E+00
4.272141E+01,1.35933E+00
4.272189E+01,1.35933E+00
4.272237E+01,1.36880E+00
4.272285E+01,1.36880E+00
4.272333E+01,1.34985E+00
4.272381E+01,1.34038E+00
4.272429E+01,1.36880E+00
4.272477E+01,1.34985E+00
4.272525E+01,1.36880E+00
4.272573E+01,1.34985E+00
4.272621E+01,1.36880E+00
4.272669E+01,1.35933E+00
4.272717E+01,1.34985E+00
4.272765E+01,1.35933E+00
4.272813E+01,1.34985E+00
4.272861E+01,1.37827E+00
4.272909E+01,1.38774E+00
4.272957E+01,1.34985E+00
4.273005E+01,1.35933E+00
4.273053E+01,1.35933E+00
4.273101E+01,1.36880E+00
4.273149E+01,1.34038E+00
4.273197E+01,1.36880E+00
4.273245E+01,1.37827E+00
4.273293E+01,1.34985E+00
4.273341E+01,1.35933E+00
4.273389E+01,1.38774E+00
4.273437E+01,1.35933E+00
4.273485E+01,1.36880E+00
4.273533E+01,1.35933E+00
4.273581E+01,1.35933E+00
4.273629E+01,1.35933E+00
4.273677E+01,1.36880E+00
4.273725E+01,1.36880E+00
4.273773E+01,1.36880E+00
4.273821E+01,1.34038E+00
4.273869E+01,1.35933E+00
4.273917E+01,1.35933E+00
4.273965E+01,1.34985E+00
4.274013E+01,1.35933E+00
4.274061E+01,1.36880E+00
4.274109E+01,1.37827E+00
4.274157E+01,1.35933E+00
4.274205E+01,1.35933E+00
4.274253E+01,1.35933E+00
4.274301E+01,1.35933E+00
4.274349E+01,1.35933E+00
4.274397E+01,1.35933E+00
4.274445E+01,1.34985E+00
4.274493E+01,1.35933E+00
4.274541E+01,1.36880E+00
4.274589E+01,1.34038E+00
4.274637E+01,1.33091E+00
4.274685E+01,1.35933E+00
4.274733E+01,1.34985E+00
4.274781E+01,1.34038E+00
4.274829E+01,1.35933E+00
4.274877E+01,1.34985E+00
4.274925E+01,1.35933E+00
4.274973E+01,1.38774E+00
4.275021E+01,1.35933E+00
4.275069E+01,1.35933E+00
4.275117E+01,1.34038E+00
4.275165E+01,1.37827E+00
4.275213E+01,1.35933E+00
4.275261E+01,1.36880E+00
4.275309E+01,1.37827E+00
4.275357E+01,1.38774E+00
4.275405E+01,1.33091E+00
4.275453E+01,1.35933E+00
4.275501E+01,1.34038E+00
4.275549E+01,1.35933E+00
4.275597E+01,1.38774E+00
4.275645E+01,1.34985E+00
4.275693E+01,1.36880E+00
4.275741E+01,1.38774E+00
4.275789E+01,1.35933E+00
4.275837E+01,1.34985E+00
4.275885E+01,1.34985E+00
4.275933E+01,1.34038E+00
4.275981E+01,1.34038E+00
4.276029E+01,1.36880E+00
4.276077E+01,1.34985E+00
4.276125E+01,1.35933E+00
4.276173E+01,1.34985E+00
4.276221E+01,1.35933E+00
4.276269E+01,1.36880E+00
4.276317E+01,1.38774E+00
4.276365E+01,1.38774E+00
4.276413E+01,1.35933E+00
4.276461E+01,1.34985E+00
4.276509E+01,1.34985E+00
4.276557E+01,1.33091E+00
4.276605E+01,1.35933E+00
4.276653E+01,1.36880E+00
4.276701E+01,1.36880E+00
4.276749E+01,1.34985E+00
4.276797E+01,1.35933E+00
4.276845E+01,1.34985E+00
4.276893E+01,1.35933E+00
4.276941E+01,1.36880E+00
4.276989E+01,1.34985E+00
4.277037E+01,1.35933E+00
4.277085E+01,1.34985E+00
4.277133E+01,1.35933E+00
4.277181E+01,1.35933E+00
4.277229E+01,1.37827E+00
4.277277E+01,1.34038E+00
4.277325E+01,1.33091E+00
4.277373E+01,1.34985E+00
4.277421E+01,1.34038E+00
4.277469E+01,1.34985E+00
4.277517E+01,1.34985E+00
4.277565E+01,1.36880E+00
4.277613E+01,1.34985E+00
4.277661E+01,1.33091E+00
4.277709E+01,1.35933E+00
4.277757E+01,1.35933E+00
4.277805E+01,1.35933E+00
4.277853E+01,1.35933E+00
4.277901E+01,1.34038E+00
4.277949E+01,1.34038E+00
4.277997E+01,1.33091E+00
4.278045E+01,1.34985E+00
4.278093E+01,1.33091E+00
4.278141E+01,1.33091E+00
4.278189E+01,1.35933E+00
4.278237E+01,1.36880E+00
4.278285E+01,1.34985E+00
4.278333E+01,1.34985E+00
4.278381E+01,1.34985E+00
4.278429E+01,1.34985E+00
4.278477E+01,1.34985E+00
4.278525E+01,1.34985E+00
4.278573E+01,1.34038E+00
4.278621E+01,1.34985E+00
4.278669E+01,1.33091E+00
4.278717E+01,1.34985E+00
4.278765E+01,1.37827E+00
4.278813E+01,1.34985E+00
4.278861E+01,1.35933E+00
4.278909E+01,1.36880E+00
4.278957E+01,1.34985E+00
4.279005E+01,1.35933E+00
4.279053E+01,1.35933E+00
4.279101E+01,1.36880E+00
4.279149E+01,1.34985E+00
4.279197E+01,1.38774E+00
4.279245E+01,1.35933E+00
4.279293E+01,1.34985E+00
4.279341E+01,1.35933E+00
4.279389E+01,1.34985E+00
4.279437E+01,1.35933E+00
4.279485E+01,1.34985E+00
4.279533E+01,1.35933E+00
4.279581E+01,1.34985E+00
4.279629E+01,1.36880E+00
4.279677E+01,1.36880E+00
4.279725E+01,1.34038E+00
4.279773E+01,1.34038E+00
4.279821E+01,1.34985E+00
4.279869E+01,1.33091E+00
4.279917E+01,1.34038E+00
4.279965E+01,1.34985E+00
4.280013E+01,1.34985E+00
4.280061E+01,1.34038E+00
4.280109E+01,1.34985E+00
4.280157E+01,1.35933E+00
4.280205E+01,1.34985E+00
4.280253E+01,1.33091E+00
4.280301E+01,1.34038E+00
4.280349E+01,1.36880E+00
4.280397E+01,1.34985E+00
4.280445E+01,1.33091E+00
4.280493E+01,1.35933E+00
4.280541E+01,1.35933E+00
4.280589E+01,1.35933E+00
4.280637E+01,1.34985E+00
4.280685E+01,1.35933E+00
4.280733E+01,1.35933E+00
4.280781E+01,1.34038E+00
4.280829E+01,1.34985E+00
4.280877E+01,1.34985E+00
4.280925E+01,1.34985E+00
4.280973E+01,1.35933E+00
4.281021E+01,1.33091E+00
4.281069E+01,1.34985E+00
4.281117E+01,1.34038E+00
4.281165E+01,1.32144E+00
4.281213E+01,1.34985E+00
4.281261E+01,1.34985E+00
4.281309E+01,1.35933E+00
4.281357E+01,1.38774E+00
4.281405E+01,1.36880E+00
4.281453E+01,1.36880E+00
4.281501E+01,1.33091E+00
4.281549E+01,1.35933E+00
4.281597E+01,1.35933E+00
4.281645E+01,1.34985E+00
4.281693E+01,1.34985E+00
4.281741E+01,1.35933E+00
4.281789E+01,1.35933E+00
4.281837E+01,1.31196E+00
4.281885E+01,1.34038E+00
4.281933E+01,1.34038E+00
4.281981E+01,1.33091E+00
4.282029E+01,1.32144E+00
4.282077E+01,1.35933E+00
4.282125E+01,1.35933E+00
4.282173E+01,1.34985E+00
4.282221E+01,1.34985E+00
4.282269E+01,1.34985E+00
4.282317E+01,1.35933E+00
4.282365E+01,1.34985E+00
4.282413E+01,1.34985E+00
4.282461E+01,1.37827E+00
4.282509E+01,1.35933E+00
4.282557E+01,1.34038E+00
4.282605E+01,1.34985E+00
4.282653E+01,1.33091E+00
4.282701E+01,1.35933E+00
4.282749E+01,1.34038E+00
4.282797E+01,1.35933E+00
4.282845E+01,1.31196E+00
4.282893E+01,1.35933E+00
4.282941E+01,1.34985E+00
4.282989E+01,1.34038E+00
4.283037E+01,1.34985E+00
4.283085E+01,1.34985E+00
4.283133E+01,1.34985E+00
4.283181E+01,1.35933E+00
4.283229E+01,1.35933E+00
4.283277E+01,1.35933E+00
4.283325E+01,1.34985E+00
4.283373E+01,1.34985E+00
4.283421E+01,1.35933E+00
4.283469E+01,1.34985E+00
4.283517E+01,1.34985E+00
4.283565E+01,1.32144E+00
4.283613E+01,1.36880E+00
4.283661E+01,1.34038E+00
4.283709E+01,1.35933E+00
4.283757E+01,1.35933E+00
4.283805E+01,1.34985E+00
4.283853E+01,1.35933E+00
4.283901E+01,1.34985E+00
4.283949E+01,1.34985E+00
4.283997E+01,1.36880E+00
4.284045E+01,1.35933E+00
4.284093E+01,1.32144E+00
4.284141E+01,1.34985E+00
4.284189E+01,1.35933E+00
4.284237E+01,1.33091E+00
4.284285E+01,1.34985E+00
4.284333E+01,1.34985E+00
4.284381E+01,1.35933E+00
4.284429E+01,1.34985E+00
4.284477E+01,1.36880E+00
4.284525E+01,1.33091E+00
4.284573E+01,1.34985E+00
4.284621E+01,1.34985E+00
4.284669E+01,1.35933E+00
4.284717E+01,1.33091E+00
4.284765E+01,1.34038E+00
4.284813E+01,1.34985E+00
4.284861E+01,1.34985E+00
4.284909E+01,1.33091E+00
4.284957E+01,1.34985E+00
4.285005E+01,1.34985E+00
4.285053E+01,1.33091E+00
4.285101E+01,1.34985E+00
4.285149E+01,1.34985E+00
4.285197E+01,1.34038E+00
4.285245E+01,1.34985E+00
4.285293E+01,1.34038E+00
4.285341E+01,1.34985E+00
4.285389E+01,1.34038E+00
4.285437E+01,1.33091E+00
4.285485E+01,1.35933E+00
4.285533E+01,1.35933E+00
4.285581E+01,1.34985E+00
4.285629E+01,1.34038E+00
4.285677E+01,1.35933E+00
4.285725E+01,1.35933E+00
4.285773E+01,1.33091E+00
4.285821E+01,1.34038E+00
4.285869E+01,1.33091E+00
4.285917E+01,1.33091E+00
4.285965E+01,1.34985E+00
4.286013E+01,1.33091E+00
4.286061E+01,1.33091E+00
4.286109E+01,1.35933E+00
4.286157E+01,1.34038E+00
4.286205E+01,1.36880E+00
4.286253E+01,1.34038E+00
4.286301E+01,1.35933E+00
4.286349E+01,1.34038E+00
4.286397E+01,1.30249E+00
4.286445E+01,1.34038E+00
4.286493E+01,1.36880E+00
4.286541E+01,1.33091E+00
4.286589E+01,1.34038E+00
4.286637E+01,1.34985E+00
4.286685E+01,1.34985E+00
4.286733E+01,1.34985E+00
4.286781E+01,1.34985E+00
4.286829E+01,1.34985E+00
4.286877E+01,1.35933E+00
4.286925E+01,1.34985E+00
4.286973E+01,1.34985E+00
4.287021E+01,1.35933E+00
4.287069E+01,1.36880E+00
4.287117E+01,1.34985E+00
4.287165E+01,1.33091E+00
4.287213E+01,1.35933E+00
4.287261E+01,1.34985E+00
4.287309E+01,1.33091E+00
4.287357E+01,1.31196E+00
4.287405E+01,1.34038E+00
4.287453E+01,1.34038E+00
4.287501E+01,1.34038E+00
4.287549E+01,1.35933E+00
4.287597E+01,1.33091E+00
4.287645E+01,1.33091E+00
4.287693E+01,1.35933E+00
4.287741E+01,1.32144E+00
4.287789E+01,1.34038E+00
4.287837E+01,1.34038E+00
4.287885E+01,1.34038E+00
4.287933E+01,1.35933E+00
4.287981E+01,1.34985E+00
4.288029E+01,1.34985E+00
4.288077E+01,1.36880E+00
4.288125E+01,1.34985E+00
4.288173E+01,1.34038E+00
4.288221E+01,1.34985E+00
4.288269E+01,1.34038E+00
4.288317E+01,1.34985E+00
4.288365E+01,1.33091E+00
4.288413E+01,1.34985E+00
4.288461E+01,1.34985E+00
4.288509E+01,1.34985E+00
4.288557E+01,1.34985E+00
4.288605E+01,1.34985E+00
4.288653E+01,1.35933E+00
4.288701E+01,1.34985E+00
4.288749E+01,1.34985E+00
4.288797E+01,1.33091E+00
4.288845E+01,1.31196E+00
4.288893E+01,1.34985E+00
4.288941E+01,1.33091E+00
4.288989E+01,1.34985E+00
4.289037E+01,1.34985E+00
4.289085E+01,1.34985E+00
4.289133E+01,1.34985E+00
4.289181E+01,1.30249E+00
4.289229E+01,1.34038E+00
4.289277E+01,1.35933E+00
4.289325E+01,1.36880E+00
4.289373E+01,1.33091E+00
4.289421E+01,1.32144E+00
4.289469E+01,1.35933E+00
4.289517E+01,1.34985E+00
4.289565E+01,1.33091E+00
4.289613E+01,1.32144E+00
4.289661E+01,1.34038E+00
4.289709E+01,1.34038E+00
4.289757E+01,1.34985E+00
4.289805E+01,1.34038E+00
4.289853E+01,1.32144E+00
4.289901E+01,1.32144E+00
4.289949E+01,1.31196E+00
4.289997E+01,1.34038E+00
4.290045E+01,1.32144E+00
4.290093E+01,1.33091E+00
4.290141E+01,1.34985E+00
4.290189E+01,1.33091E+00
4.290237E+01,1.34038E+00
4.290285E+01,1.34038E+00
4.290333E+01,1.33091E+00
4.290381E+01,1.31196E+00
4.290429E+01,1.31196E+00
4.290477E+01,1.32144E+00
4.290525E+01,1.34038E+00
4.290573E+01,1.33091E+00
4.290621E+01,1.34985E+00
4.290669E+01,1.34038E+00
4.290717E+01,1.32144E+00
4.290765E+01,1.35933E+00
4.290813E+01,1.33091E+00
4.290861E+01,1.34985E+00
4.290909E+01,1.35933E+00
4.290957E+01,1.32144E+00
4.291005E+01,1.34985E+00
4.291053E+01,1.34985E+00
4.291101E+01,1.35933E+00
4.291149E+01,1.34985E+00
4.291197E+01,1.30249E+00
4.291245E+01,1.33091E+00
4.291293E+01,1.34985E+00
4.291341E+01,1.35933E+00
4.291389E+01,1.32144E+00
4.291437E+01,1.34038E+00
4.291485E+01,1.34985E+00
4.291533E+01,1.34985E+00
4.291581E+01,1.32144E+00
4.291629E+01,1.37827E+00
4.291677E+01,1.34038E+00
4.291725E+01,1.32144E+00
4.291773E+01,1.32144E+00
4.291821E+01,1.32144E+00
4.291869E+01,1.33091E+00
4.291917E+01,1.32144E+00
4.291965E+01,1.31196E+00
4.292013E+01,1.35933E+00
4.292061E+01,1.32144E+00
4.292109E+01,1.32144E+00
4.292157E+01,1.32144E+00
4.292205E+01,1.32144E+00
4.292253E+01,1.34985E+00
4.292301E+01,1.35933E+00
4.292349E+01,1.33091E+00
4.292397E+01,1.32144E+00
4.292445E+01,1.34985E+00
4.292493E+01,1.34985E+00
4.292541E+01,1.31196E+00
4.292589E+01,1.34985E+00
4.292637E+01,1.34038E+00
4.292685E+01,1.34985E+00
4.292733E+01,1.34038E+00
4.292781E+01,1.33091E+00
4.292829E+01,1.32144E+00
4.292877E+01,1.32144E+00
4.292925E+01,1.34985E+00
4.292973E+01,1.32144E+00
4.293021E+01,1.32144E+00
4.293069E+01,1.33091E+00
4.293117E+01,1.34038E+00
4.293165E+01,1.35933E+00
4.293213E+01,1.34038E+00
4.293261E+01,1.31196E+00
4.293309E+01,1.31196E+00
4.293357E+01,1.34038E+00
4.293405E+01,1.34985E+00
4.293453E+01,1.32144E+00
4.293501E+01,1.31196E+00
4.293549E+01,1.36880E+00
4.293597E+01,1.32144E+00
4.293645E+01,1.34038E+00
4.293693E+01,1.32144E+00
4.293741E+01,1.34985E+00
4.293789E+01,1.30249E+00
4.293837E+01,1.34038E+00
4.293885E+01,1.34985E+00
4.293933E+01,1.34038E+00
4.293981E+01,1.35933E+00
4.294029E+01,1.34038E+00
4.294077E+01,1.31196E+00
4.294125E+01,1.31196E+00
4.294173E+01,1.34985E+00
4.294221E+01,1.34985E+00
4.294269E+01,1.34985E+00
4.294317E+01,1.32144E+00
4.294365E+01,1.32144E+00
4.294413E+01,1.31196E+00
4.294461E+01,1.31196E+00
4.294509E+01,1.33091E+00
4.294557E+01,1.34985E+00
4.294605E+01,1.33091E+00
4.294653E+01,1.32144E+00
4.294701E+01,1.35933E+00
4.294749E+01,1.35933E+00
4.294797E+01,1.32144E+00
4.294845E+01,1.35933E+00
4.294893E+01,1.35933E+00
4.294941E+01,1.34985E+00
4.294989E+01,1.34038E+00
4.295037E+01,1.36880E+00
4.295085E+01,1.32144E+00
4.295133E+01,1.34985E+00
4.295181E+01,1.34038E+00
4.295229E+01,1.32144E+00
4.295277E+01,1.33091E+00
4.295325E+01,1.33091E+00
4.295373E+01,1.32144E+00
4.295421E+01,1.33091E+00
4.295469E+01,1.34985E+00
4.295517E+01,1.35933E+00
4.295565E+01,1.34985E+00
4.295613E+01,1.34985E+00
4.295661E+01,1.32144E+00
4.295709E+01,1.31196E+00
4.295757E+01,1.33091E+00
4.295805E+01,1.33091E+00
4.295853E+01,1.32144E+00
4.295901E+01,1.32144E+00
4.295949E+01,1.34038E+00
4.295997E+01,1.32144E+00
4.296045E+01,1.34985E+00
4.296093E+01,1.32144E+00
4.296141E+01,1.32144E+00
4.296189E+01,1.34985E+00
4.296237E+01,1.31196E+00
4.296285E+01,1.32144E+00
4.296333E+01,1.34985E+00
4.296381E+01,1.32144E+00
4.296429E+01,1.31196E+00
4.296477E+01,1.34038E+00
4.296525E+01,1.34038E+00
4.296573E+01,1.34038E+00
4.296621E+01,1.32144E+00
4.296669E+01,1.34985E+00
4.296717E+01,1.34985E+00
4.296765E+01,1.34038E+00
4.296813E+01,1.32144E+00
4.296861E+01,1.34985E+00
4.296909E+01,1.31196E+00
4.296957E+01,1.32144E+00
4.297005E+01,1.33091E+00
4.297053E+01,1.30249E+00
4.297101E+01,1.32144E+00
4.297149E+01,1.33091E+00
4.297197E+01,1.34038E+00
4.297245E+01,1.34038E+00
4.297293E+01,1.29302E+00
4.297341E+01,1.32144E+00
4.297389E+01,1.33091E+00
4.297437E+01,1.30249E+00
4.297485E+01,1.32144E+00
4.297533E+01,1.32144E+00
4.297581E+01,1.34038E+00
4.297629E+01,1.31196E+00
4.297677E+01,1.32144E+00
4.297725E+01,1.32144E+00
4.297773E+01,1.34038E+00
4.297821E+01,1.32144E+00
4.297869E+01,1.30249E+00
4.297917E+01,1.33091E+00
4.297965E+01,1.33091E+00
4.298013E+01,1.33091E+00
4.298061E+01,1.32144E+00
4.298109E+01,1.33091E+00
4.298157E+01,1.32144E+00
4.298205E+01,1.33091E+00
4.298253E+01,1.34038E+00
4.298301E+01,1.33091E+00
4.298349E+01,1.31196E+00
4.298397E+01,1.31196E+00
4.298445E+01,1.34038E+00
4.298493E+01,1.33091E+00
4.298541E+01,1.33091E+00
4.298589E+01,1.34985E+00
4.298637E+01,1.34985E+00
4.298685E+01,1.32144E+00
4.298733E+01,1.32144E+00
