in s,C1 in V
3.2493817936E+00,2.92969E-02
3.2493818120E+00,8.78906E-02
3.2493818304E+00,2.92969E-02
3.2493818488E+00,2.92969E-02
3.2493818672E+00,6.83594E-02
3.2493818856E+00,6.83594E-02
3.2493819040E+00,2.92969E-02
3.2493819224E+00,4.88281E-02
3.2493819408E+00,6.83594E-02
3.2493819592E+00,6.83594E-02
3.2493819776E+00,2.92969E-02
3.2493819960E+00,8.78906E-02
3.2493820144E+00,6.83594E-02
3.2493820328E+00,6.83594E-02
3.2493820512E+00,6.83594E-02
3.2493820696E+00,2.92969E-02
3.2493820880E+00,9.76562E-03
3.2493821064E+00,8.78906E-02
3.2493821248E+00,1.07422E-01
3.2493821432E+00,9.76562E-03
3.2493821616E+00,2.92969E-02
3.2493821800E+00,4.88281E-02
3.2493821984E+00,9.76562E-03
3.2493822168E+00,2.92969E-02
3.2493822352E+00,1.07422E-01
3.2493822536E+00,6.83594E-02
3.2493822720E+00,2.92969E-02
3.2493822904E+00,6.83594E-02
3.2493823088E+00,6.83594E-02
3.2493823272E+00,4.88281E-02
3.2493823456E+00,6.83594E-02
3.2493823640E+00,-9.76562E-03
3.2493823824E+00,2.92969E-02
3.2493824008E+00,6.83594E-02
3.2493824192E+00,6.83594E-02
3.2493824376E+00,9.76562E-03
3.2493824560E+00,6.83594E-02
3.2493824744E+00,2.92969E-02
3.2493824928E+00,9.76562E-03
3.2493825112E+00,2.92969E-02
3.2493825296E+00,6.83594E-02
3.2493825480E+00,6.83594E-02
3.2493825664E+00,1.07422E-01
3.2493825848E+00,1.07422E-01
3.2493826032E+00,4.88281E-02
3.2493826216E+00,9.76562E-03
3.2493826400E+00,4.88281E-02
3.2493826584E+00,4.88281E-02
3.2493826768E+00,6.83594E-02
3.2493826952E+00,4.88281E-02
3.2493827136E+00,8.78906E-02
3.2493827320E+00,6.83594E-02
3.2493827504E+00,8.78906E-02
3.2493827688E+00,2.92969E-02
3.2493827872E+00,-9.76562E-03
3.2493828056E+00,9.76562E-03
3.2493828240E+00,8.78906E-02
3.2493828424E+00,4.88281E-02
3.2493828608E+00,8.78906E-02
3.2493828792E+00,9.76562E-03
3.2493828976E+00,4.88281E-02
3.2493829160E+00,4.88281E-02
3.2493829344E+00,6.83594E-02
3.2493829528E+00,6.83594E-02
3.2493829712E+00,2.92969E-02
3.2493829896E+00,6.83594E-02
3.2493830080E+00,8.78906E-02
3.2493830264E+00,9.76562E-03
3.2493830448E+00,6.83594E-02
3.2493830632E+00,8.78906E-02
3.2493830816E+00,2.92969E-02
3.2493831000E+00,9.76562E-03
3.2493831184E+00,4.88281E-02
3.2493831368E+00,6.83594E-02
3.2493831552E+00,2.92969E-02
3.2493831736E+00,6.83594E-02
3.2493831920E+00,8.78906E-02
3.2493832104E+00,6.83594E-02
3.2493832288E+00,9.76562E-03
3.2493832472E+00,9.76562E-03
3.2493832656E+00,8.78906E-02
3.2493832840E+00,4.88281E-02
3.2493833024E+00,2.92969E-02
3.2493833208E+00,6.83594E-02
3.2493833392E+00,4.88281E-02
3.2493833576E+00,6.83594E-02
3.2493833760E+00,2.92969E-02
3.2493833944E+00,1.07422E-01
3.2493834128E+00,9.76562E-03
3.2493834312E+00,6.83594E-02
3.2493834496E+00,6.83594E-02
3.2493834680E+00,9.76562E-03
3.2493834864E+00,9.76562E-03
3.2493835048E+00,6.83594E-02
3.2493835232E+00,2.92969E-02
3.2493835416E+00,9.76562E-03
3.2493835600E+00,2.92969E-02
3.2493835784E+00,4.88281E-02
3.2493835968E+00,1.07422E-01
3.2493836152E+00,6.83594E-02
3.2493836336E+00,8.78906E-02
3.2493836520E+00,9.76562E-03
3.2493836704E+00,8.78906E-02
3.2493836888E+00,4.88281E-02
3.2493837072E+00,9.76562E-03
3.2493837256E+00,2.92969E-02
3.2493837440E+00,2.92969E-02
3.2493837624E+00,6.83594E-02
3.2493837808E+00,6.83594E-02
3.2493837992E+00,6.83594E-02
3.2493838176E+00,9.76562E-03
3.2493838360E+00,6.83594E-02
3.2493838544E+00,6.83594E-02
3.2493838728E+00,4.88281E-02
3.2493838912E+00,8.78906E-02
3.2493839096E+00,6.83594E-02
3.2493839280E+00,2.92969E-02
3.2493839464E+00,6.83594E-02
3.2493839648E+00,6.83594E-02
3.2493839832E+00,4.88281E-02
3.2493840016E+00,4.88281E-02
3.2493840200E+00,9.76562E-03
3.2493840384E+00,1.26953E-01
3.2493840568E+00,6.83594E-02
3.2493840752E+00,6.83594E-02
3.2493840936E+00,6.83594E-02
3.2493841120E+00,6.83594E-02
3.2493841304E+00,-9.76562E-03
3.2493841488E+00,-9.76562E-03
3.2493841672E+00,6.83594E-02
3.2493841856E+00,2.92969E-02
3.2493842040E+00,6.83594E-02
3.2493842224E+00,6.83594E-02
3.2493842408E+00,-2.92969E-02
3.2493842592E+00,9.76562E-03
3.2493842776E+00,1.26953E-01
3.2493842960E+00,8.78906E-02
3.2493843144E+00,9.76562E-03
3.2493843328E+00,4.88281E-02
3.2493843512E+00,-9.76562E-03
3.2493843696E+00,4.88281E-02
3.2493843880E+00,2.92969E-02
3.2493844064E+00,1.26953E-01
3.2493844248E+00,2.92969E-02
3.2493844432E+00,6.83594E-02
3.2493844616E+00,6.83594E-02
3.2493844800E+00,1.26953E-01
3.2493844984E+00,2.92969E-02
3.2493845168E+00,1.26953E-01
3.2493845352E+00,1.07422E-01
3.2493845536E+00,-2.92969E-02
3.2493845720E+00,9.76562E-03
3.2493845904E+00,2.92969E-02
3.2493846088E+00,4.88281E-02
3.2493846272E+00,8.78906E-02
3.2493846456E+00,6.83594E-02
3.2493846640E+00,6.83594E-02
3.2493846824E+00,2.92969E-02
3.2493847008E+00,8.78906E-02
3.2493847192E+00,6.83594E-02
3.2493847376E+00,9.76562E-03
3.2493847560E+00,2.92969E-02
3.2493847744E+00,8.78906E-02
3.2493847928E+00,4.88281E-02
3.2493848112E+00,9.76562E-03
3.2493848296E+00,6.83594E-02
3.2493848480E+00,6.83594E-02
3.2493848664E+00,4.88281E-02
3.2493848848E+00,9.76562E-03
3.2493849032E+00,6.83594E-02
3.2493849216E+00,6.83594E-02
3.2493849400E+00,6.83594E-02
3.2493849584E+00,6.83594E-02
3.2493849768E+00,6.83594E-02
3.2493849952E+00,1.07422E-01
3.2493850136E+00,4.88281E-02
3.2493850320E+00,6.83594E-02
3.2493850504E+00,6.83594E-02
3.2493850688E+00,8.78906E-02
3.2493850872E+00,2.92969E-02
3.2493851056E+00,2.92969E-02
3.2493851240E+00,2.92969E-02
3.2493851424E+00,6.83594E-02
3.2493851608E+00,8.78906E-02
3.2493851792E+00,2.92969E-02
3.2493851976E+00,9.76562E-03
3.2493852160E+00,8.78906E-02
3.2493852344E+00,2.92969E-02
3.2493852528E+00,4.88281E-02
3.2493852712E+00,6.83594E-02
3.2493852896E+00,4.88281E-02
3.2493853080E+00,9.76562E-03
3.2493853264E+00,6.83594E-02
3.2493853448E+00,4.88281E-02
3.2493853632E+00,6.83594E-02
3.2493853816E+00,4.88281E-02
3.2493854000E+00,6.83594E-02
3.2493854184E+00,6.83594E-02
3.2493854368E+00,2.92969E-02
3.2493854552E+00,4.88281E-02
3.2493854736E+00,6.83594E-02
3.2493854920E+00,9.76562E-03
3.2493855104E+00,4.88281E-02
3.2493855288E+00,6.83594E-02
3.2493855472E+00,8.78906E-02
3.2493855656E+00,6.83594E-02
3.2493855840E+00,6.83594E-02
3.2493856024E+00,6.83594E-02
3.2493856208E+00,8.78906E-02
3.2493856392E+00,6.83594E-02
3.2493856576E+00,1.07422E-01
3.2493856760E+00,9.76562E-03
3.2493856944E+00,8.78906E-02
3.2493857128E+00,6.83594E-02
3.2493857312E+00,9.76562E-03
3.2493857496E+00,9.76562E-03
3.2493857680E+00,-9.76562E-03
3.2493857864E+00,6.83594E-02
3.2493858048E+00,1.26953E-01
3.2493858232E+00,2.92969E-02
3.2493858416E+00,1.26953E-01
3.2493858600E+00,4.88281E-02
3.2493858784E+00,2.92969E-02
3.2493858968E+00,6.83594E-02
3.2493859152E+00,2.92969E-02
3.2493859336E+00,4.88281E-02
3.2493859520E+00,1.26953E-01
3.2493859704E+00,6.83594E-02
3.2493859888E+00,4.88281E-02
3.2493860072E+00,6.83594E-02
3.2493860256E+00,2.92969E-02
3.2493860440E+00,4.88281E-02
3.2493860624E+00,9.76562E-03
3.2493860808E+00,6.83594E-02
3.2493860992E+00,8.78906E-02
3.2493861176E+00,4.88281E-02
3.2493861360E+00,2.92969E-02
3.2493861544E+00,4.88281E-02
3.2493861728E+00,-9.76562E-03
3.2493861912E+00,6.83594E-02
3.2493862096E+00,2.92969E-02
3.2493862280E+00,2.92969E-02
3.2493862464E+00,4.88281E-02
3.2493862648E+00,9.76562E-03
3.2493862832E+00,6.83594E-02
3.2493863016E+00,6.83594E-02
3.2493863200E+00,2.92969E-02
3.2493863384E+00,9.76562E-03
3.2493863568E+00,4.88281E-02
3.2493863752E+00,2.92969E-02
3.2493863936E+00,1.26953E-01
3.2493864120E+00,6.83594E-02
3.2493864304E+00,4.88281E-02
3.2493864488E+00,6.83594E-02
3.2493864672E+00,-9.76562E-03
3.2493864856E+00,9.76562E-03
3.2493865040E+00,4.88281E-02
3.2493865224E+00,9.76562E-03
3.2493865408E+00,8.78906E-02
3.2493865592E+00,6.83594E-02
3.2493865776E+00,1.07422E-01
3.2493865960E+00,4.88281E-02
3.2493866144E+00,2.92969E-02
3.2493866328E+00,6.83594E-02
3.2493866512E+00,6.83594E-02
3.2493866696E+00,8.78906E-02
3.2493866880E+00,9.76562E-03
3.2493867064E+00,4.88281E-02
3.2493867248E+00,6.83594E-02
3.2493867432E+00,2.92969E-02
3.2493867616E+00,9.76562E-03
3.2493867800E+00,2.92969E-02
3.2493867984E+00,2.92969E-02
3.2493868168E+00,4.88281E-02
3.2493868352E+00,2.92969E-02
3.2493868536E+00,4.88281E-02
3.2493868720E+00,2.92969E-02
3.2493868904E+00,6.83594E-02
3.2493869088E+00,1.07422E-01
3.2493869272E+00,9.76562E-03
3.2493869456E+00,6.83594E-02
3.2493869640E+00,4.88281E-02
3.2493869824E+00,8.78906E-02
3.2493870008E+00,9.76562E-03
3.2493870192E+00,4.88281E-02
3.2493870376E+00,1.07422E-01
3.2493870560E+00,6.83594E-02
3.2493870744E+00,9.76562E-03
3.2493870928E+00,8.78906E-02
3.2493871112E+00,6.83594E-02
3.2493871296E+00,4.88281E-02
3.2493871480E+00,4.88281E-02
3.2493871664E+00,6.83594E-02
3.2493871848E+00,2.92969E-02
3.2493872032E+00,4.88281E-02
3.2493872216E+00,6.83594E-02
3.2493872400E+00,4.88281E-02
3.2493872584E+00,2.92969E-02
3.2493872768E+00,8.78906E-02
3.2493872952E+00,6.83594E-02
3.2493873136E+00,4.88281E-02
3.2493873320E+00,6.83594E-02
3.2493873504E+00,4.88281E-02
3.2493873688E+00,-9.76562E-03
3.2493873872E+00,8.78906E-02
3.2493874056E+00,6.83594E-02
3.2493874240E+00,1.07422E-01
3.2493874424E+00,6.83594E-02
3.2493874608E+00,6.83594E-02
3.2493874792E+00,6.83594E-02
3.2493874976E+00,4.88281E-02
3.2493875160E+00,2.92969E-02
3.2493875344E+00,4.88281E-02
3.2493875528E+00,2.92969E-02
3.2493875712E+00,1.07422E-01
3.2493875896E+00,9.76562E-03
3.2493876080E+00,6.83594E-02
3.2493876264E+00,2.92969E-02
3.2493876448E+00,6.83594E-02
3.2493876632E+00,2.92969E-02
3.2493876816E+00,6.83594E-02
3.2493877000E+00,6.83594E-02
3.2493877184E+00,6.83594E-02
3.2493877368E+00,9.76562E-03
3.2493877552E+00,6.83594E-02
3.2493877736E+00,1.07422E-01
3.2493877920E+00,4.88281E-02
3.2493878104E+00,4.88281E-02
3.2493878288E+00,6.83594E-02
3.2493878472E+00,6.83594E-02
3.2493878656E+00,6.83594E-02
3.2493878840E+00,6.83594E-02
3.2493879024E+00,2.92969E-02
3.2493879208E+00,6.83594E-02
3.2493879392E+00,6.83594E-02
3.2493879576E+00,4.88281E-02
3.2493879760E+00,6.83594E-02
3.2493879944E+00,6.83594E-02
3.2493880128E+00,8.78906E-02
3.2493880312E+00,4.88281E-02
3.2493880496E+00,9.76562E-03
3.2493880680E+00,6.83594E-02
3.2493880864E+00,4.88281E-02
3.2493881048E+00,8.78906E-02
3.2493881232E+00,4.88281E-02
3.2493881416E+00,9.76562E-03
3.2493881600E+00,8.78906E-02
3.2493881784E+00,9.76562E-03
3.2493881968E+00,6.83594E-02
3.2493882152E+00,4.88281E-02
3.2493882336E+00,4.88281E-02
3.2493882520E+00,6.83594E-02
3.2493882704E+00,9.76562E-03
3.2493882888E+00,6.83594E-02
3.2493883072E+00,1.26953E-01
3.2493883256E+00,-9.76562E-03
3.2493883440E+00,6.83594E-02
3.2493883624E+00,2.92969E-02
3.2493883808E+00,4.88281E-02
3.2493883992E+00,6.83594E-02
3.2493884176E+00,8.78906E-02
3.2493884360E+00,9.76562E-03
3.2493884544E+00,6.83594E-02
3.2493884728E+00,2.92969E-02
3.2493884912E+00,6.83594E-02
3.2493885096E+00,4.88281E-02
3.2493885280E+00,4.88281E-02
3.2493885464E+00,4.88281E-02
3.2493885648E+00,4.88281E-02
3.2493885832E+00,6.83594E-02
3.2493886016E+00,4.88281E-02
3.2493886200E+00,6.83594E-02
3.2493886384E+00,4.88281E-02
3.2493886568E+00,2.92969E-02
3.2493886752E+00,2.92969E-02
3.2493886936E+00,8.78906E-02
3.2493887120E+00,6.83594E-02
3.2493887304E+00,4.88281E-02
3.2493887488E+00,1.07422E-01
3.2493887672E+00,4.88281E-02
3.2493887856E+00,1.07422E-01
3.2493888040E+00,8.78906E-02
3.2493888224E+00,2.92969E-02
3.2493888408E+00,4.88281E-02
3.2493888592E+00,2.92969E-02
3.2493888776E+00,2.92969E-02
3.2493888960E+00,4.88281E-02
3.2493889144E+00,6.83594E-02
3.2493889328E+00,6.83594E-02
3.2493889512E+00,2.92969E-02
3.2493889696E+00,6.83594E-02
3.2493889880E+00,9.76562E-03
3.2493890064E+00,8.78906E-02
3.2493890248E+00,6.83594E-02
3.2493890432E+00,8.78906E-02
3.2493890616E+00,2.92969E-02
3.2493890800E+00,6.83594E-02
3.2493890984E+00,6.83594E-02
3.2493891168E+00,4.88281E-02
3.2493891352E+00,9.76562E-03
3.2493891536E+00,9.76562E-03
3.2493891720E+00,2.92969E-02
3.2493891904E+00,1.07422E-01
3.2493892088E+00,9.76562E-03
3.2493892272E+00,6.83594E-02
3.2493892456E+00,6.83594E-02
3.2493892640E+00,2.92969E-02
3.2493892824E+00,4.88281E-02
3.2493893008E+00,2.92969E-02
3.2493893192E+00,4.88281E-02
3.2493893376E+00,4.88281E-02
3.2493893560E+00,2.92969E-02
3.2493893744E+00,4.88281E-02
3.2493893928E+00,2.92969E-02
3.2493894112E+00,6.83594E-02
3.2493894296E+00,4.88281E-02
3.2493894480E+00,4.88281E-02
3.2493894664E+00,2.92969E-02
3.2493894848E+00,8.78906E-02
3.2493895032E+00,2.92969E-02
3.2493895216E+00,2.92969E-02
3.2493895400E+00,4.88281E-02
3.2493895584E+00,6.83594E-02
3.2493895768E+00,2.92969E-02
3.2493895952E+00,6.83594E-02
3.2493896136E+00,4.88281E-02
3.2493896320E+00,1.07422E-01
3.2493896504E+00,6.83594E-02
3.2493896688E+00,2.92969E-02
3.2493896872E+00,9.76562E-03
3.2493897056E+00,-9.76562E-03
3.2493897240E+00,9.76562E-03
3.2493897424E+00,6.83594E-02
3.2493897608E+00,6.83594E-02
3.2493897792E+00,6.83594E-02
3.2493897976E+00,4.88281E-02
3.2493898160E+00,6.83594E-02
3.2493898344E+00,6.83594E-02
3.2493898528E+00,9.76562E-03
3.2493898712E+00,9.76562E-03
3.2493898896E+00,4.88281E-02
3.2493899080E+00,4.88281E-02
3.2493899264E+00,4.88281E-02
3.2493899448E+00,2.92969E-02
3.2493899632E+00,2.92969E-02
3.2493899816E+00,6.83594E-02
3.2493900000E+00,2.92969E-02
3.2493900184E+00,1.07422E-01
3.2493900368E+00,6.83594E-02
3.2493900552E+00,4.88281E-02
3.2493900736E+00,1.26953E-01
3.2493900920E+00,6.83594E-02
3.2493901104E+00,4.88281E-02
3.2493901288E+00,6.83594E-02
3.2493901472E+00,9.76562E-03
3.2493901656E+00,6.83594E-02
3.2493901840E+00,6.83594E-02
3.2493902024E+00,-9.76562E-03
3.2493902208E+00,1.26953E-01
3.2493902392E+00,6.83594E-02
3.2493902576E+00,6.83594E-02
3.2493902760E+00,4.88281E-02
3.2493902944E+00,9.76562E-03
3.2493903128E+00,4.88281E-02
3.2493903312E+00,6.83594E-02
3.2493903496E+00,6.83594E-02
3.2493903680E+00,8.78906E-02
3.2493903864E+00,2.92969E-02
3.2493904048E+00,1.07422E-01
3.2493904232E+00,6.83594E-02
3.2493904416E+00,4.88281E-02
3.2493904600E+00,-9.76562E-03
3.2493904784E+00,4.88281E-02
3.2493904968E+00,6.83594E-02
3.2493905152E+00,1.07422E-01
3.2493905336E+00,6.83594E-02
3.2493905520E+00,4.88281E-02
3.2493905704E+00,4.88281E-02
3.2493905888E+00,6.83594E-02
3.2493906072E+00,8.78906E-02
3.2493906256E+00,4.88281E-02
3.2493906440E+00,1.07422E-01
3.2493906624E+00,6.83594E-02
3.2493906808E+00,6.83594E-02
3.2493906992E+00,4.88281E-02
3.2493907176E+00,6.83594E-02
3.2493907360E+00,2.92969E-02
3.2493907544E+00,6.83594E-02
3.2493907728E+00,6.83594E-02
3.2493907912E+00,6.83594E-02
3.2493908096E+00,1.46484E-01
3.2493908280E+00,6.83594E-02
3.2493908464E+00,2.92969E-02
3.2493908648E+00,4.88281E-02
3.2493908832E+00,2.92969E-02
3.2493909016E+00,4.88281E-02
3.2493909200E+00,8.78906E-02
3.2493909384E+00,6.83594E-02
3.2493909568E+00,2.92969E-02
3.2493909752E+00,9.76562E-03
3.2493909936E+00,9.76562E-03
3.2493910120E+00,6.83594E-02
3.2493910304E+00,6.83594E-02
3.2493910488E+00,2.92969E-02
3.2493910672E+00,4.88281E-02
3.2493910856E+00,6.83594E-02
3.2493911040E+00,8.78906E-02
3.2493911224E+00,2.92969E-02
3.2493911408E+00,2.92969E-02
3.2493911592E+00,2.92969E-02
3.2493911776E+00,2.92969E-02
3.2493911960E+00,8.78906E-02
3.2493912144E+00,2.92969E-02
3.2493912328E+00,6.83594E-02
3.2493912512E+00,4.88281E-02
3.2493912696E+00,9.76562E-03
3.2493912880E+00,4.88281E-02
3.2493913064E+00,4.88281E-02
3.2493913248E+00,2.92969E-02
3.2493913432E+00,2.92969E-02
3.2493913616E+00,8.78906E-02
3.2493913800E+00,6.83594E-02
3.2493913984E+00,6.83594E-02
3.2493914168E+00,9.76562E-03
3.2493914352E+00,2.92969E-02
3.2493914536E+00,2.92969E-02
3.2493914720E+00,4.88281E-02
3.2493914904E+00,9.76562E-03
3.2493915088E+00,2.92969E-02
3.2493915272E+00,6.83594E-02
3.2493915456E+00,8.78906E-02
3.2493915640E+00,9.76562E-03
3.2493915824E+00,6.83594E-02
3.2493916008E+00,6.83594E-02
3.2493916192E+00,6.83594E-02
3.2493916376E+00,6.83594E-02
3.2493916560E+00,4.88281E-02
3.2493916744E+00,6.83594E-02
3.2493916928E+00,1.26953E-01
3.2493917112E+00,2.92969E-02
3.2493917296E+00,6.83594E-02
3.2493917480E+00,8.78906E-02
3.2493917664E+00,9.76562E-03
3.2493917848E+00,-2.92969E-02
3.2493918032E+00,6.83594E-02
3.2493918216E+00,6.83594E-02
3.2493918400E+00,6.83594E-02
3.2493918584E+00,6.83594E-02
3.2493918768E+00,6.83594E-02
3.2493918952E+00,6.83594E-02
3.2493919136E+00,6.83594E-02
3.2493919320E+00,1.07422E-01
3.2493919504E+00,9.76562E-03
3.2493919688E+00,6.83594E-02
3.2493919872E+00,8.78906E-02
3.2493920056E+00,6.83594E-02
3.2493920240E+00,1.07422E-01
3.2493920424E+00,-9.76562E-03
3.2493920608E+00,2.92969E-02
3.2493920792E+00,2.92969E-02
3.2493920976E+00,4.88281E-02
3.2493921160E+00,6.83594E-02
3.2493921344E+00,1.07422E-01
3.2493921528E+00,-2.92969E-02
3.2493921712E+00,6.83594E-02
3.2493921896E+00,8.78906E-02
3.2493922080E+00,4.88281E-02
3.2493922264E+00,2.92969E-02
3.2493922448E+00,4.88281E-02
3.2493922632E+00,6.83594E-02
3.2493922816E+00,1.07422E-01
3.2493923000E+00,9.76562E-03
3.2493923184E+00,1.26953E-01
3.2493923368E+00,1.07422E-01
3.2493923552E+00,6.83594E-02
3.2493923736E+00,9.76562E-03
3.2493923920E+00,6.83594E-02
3.2493924104E+00,6.83594E-02
3.2493924288E+00,8.78906E-02
3.2493924472E+00,6.83594E-02
3.2493924656E+00,6.83594E-02
3.2493924840E+00,9.76562E-03
3.2493925024E+00,6.83594E-02
3.2493925208E+00,4.88281E-02
3.2493925392E+00,4.88281E-02
3.2493925576E+00,2.92969E-02
3.2493925760E+00,8.78906E-02
3.2493925944E+00,4.88281E-02
3.2493926128E+00,2.92969E-02
3.2493926312E+00,9.76562E-03
3.2493926496E+00,2.92969E-02
3.2493926680E+00,4.88281E-02
3.2493926864E+00,1.07422E-01
3.2493927048E+00,2.92969E-02
3.2493927232E+00,8.78906E-02
3.2493927416E+00,4.88281E-02
3.2493927600E+00,1.07422E-01
3.2493927784E+00,2.92969E-02
3.2493927968E+00,6.83594E-02
3.2493928152E+00,4.88281E-02
3.2493928336E+00,1.26953E-01
3.2493928520E+00,6.83594E-02
3.2493928704E+00,4.88281E-02
3.2493928888E+00,-9.76562E-03
3.2493929072E+00,2.92969E-02
3.2493929256E+00,6.83594E-02
3.2493929440E+00,6.83594E-02
3.2493929624E+00,1.07422E-01
3.2493929808E+00,1.07422E-01
3.2493929992E+00,9.76562E-03
3.2493930176E+00,6.83594E-02
3.2493930360E+00,2.92969E-02
3.2493930544E+00,8.78906E-02
3.2493930728E+00,2.92969E-02
3.2493930912E+00,6.83594E-02
3.2493931096E+00,6.83594E-02
3.2493931280E+00,2.92969E-02
3.2493931464E+00,6.83594E-02
3.2493931648E+00,8.78906E-02
3.2493931832E+00,6.83594E-02
3.2493932016E+00,6.83594E-02
3.2493932200E+00,6.83594E-02
3.2493932384E+00,1.26953E-01
3.2493932568E+00,9.76562E-03
3.2493932752E+00,-2.92969E-02
3.2493932936E+00,6.83594E-02
3.2493933120E+00,6.83594E-02
3.2493933304E+00,6.83594E-02
3.2493933488E+00,8.78906E-02
3.2493933672E+00,4.88281E-02
3.2493933856E+00,9.76562E-03
3.2493934040E+00,6.83594E-02
3.2493934224E+00,6.83594E-02
3.2493934408E+00,8.78906E-02
3.2493934592E+00,8.78906E-02
3.2493934776E+00,2.92969E-02
3.2493934960E+00,1.07422E-01
3.2493935144E+00,2.92969E-02
3.2493935328E+00,4.88281E-02
3.2493935512E+00,8.78906E-02
3.2493935696E+00,6.83594E-02
3.2493935880E+00,6.83594E-02
3.2493936064E+00,6.83594E-02
3.2493936248E+00,6.83594E-02
3.2493936432E+00,6.83594E-02
3.2493936616E+00,6.83594E-02
3.2493936800E+00,9.76562E-03
3.2493936984E+00,2.92969E-02
3.2493937168E+00,6.83594E-02
3.2493937352E+00,6.83594E-02
3.2493937536E+00,1.26953E-01
3.2493937720E+00,2.92969E-02
3.2493937904E+00,1.07422E-01
3.2493938088E+00,2.92969E-02
3.2493938272E+00,4.88281E-02
3.2493938456E+00,6.83594E-02
3.2493938640E+00,2.92969E-02
3.2493938824E+00,6.83594E-02
3.2493939008E+00,1.46484E-01
3.2493939192E+00,4.88281E-02
3.2493939376E+00,6.83594E-02
3.2493939560E+00,9.76562E-03
3.2493939744E+00,4.88281E-02
3.2493939928E+00,9.76562E-03
3.2493940112E+00,4.88281E-02
3.2493940296E+00,6.83594E-02
3.2493940480E+00,1.46484E-01
3.2493940664E+00,6.83594E-02
3.2493940848E+00,4.88281E-02
3.2493941032E+00,4.88281E-02
3.2493941216E+00,8.78906E-02
3.2493941400E+00,2.92969E-02
3.2493941584E+00,8.78906E-02
3.2493941768E+00,4.88281E-02
3.2493941952E+00,6.83594E-02
3.2493942136E+00,2.92969E-02
3.2493942320E+00,6.83594E-02
3.2493942504E+00,4.88281E-02
3.2493942688E+00,2.92969E-02
3.2493942872E+00,4.88281E-02
3.2493943056E+00,6.83594E-02
3.2493943240E+00,6.83594E-02
3.2493943424E+00,4.88281E-02
3.2493943608E+00,9.76562E-03
3.2493943792E+00,2.92969E-02
3.2493943976E+00,8.78906E-02
3.2493944160E+00,-9.76562E-03
3.2493944344E+00,9.76562E-03
3.2493944528E+00,2.92969E-02
3.2493944712E+00,6.83594E-02
3.2493944896E+00,8.78906E-02
3.2493945080E+00,8.78906E-02
3.2493945264E+00,1.07422E-01
3.2493945448E+00,9.76562E-03
3.2493945632E+00,6.83594E-02
3.2493945816E+00,9.76562E-03
3.2493946000E+00,6.83594E-02
3.2493946184E+00,4.88281E-02
3.2493946368E+00,1.26953E-01
3.2493946552E+00,2.92969E-02
3.2493946736E+00,2.92969E-02
3.2493946920E+00,2.92969E-02
3.2493947104E+00,6.83594E-02
3.2493947288E+00,4.88281E-02
3.2493947472E+00,4.88281E-02
3.2493947656E+00,4.88281E-02
3.2493947840E+00,6.83594E-02
3.2493948024E+00,-2.92969E-02
3.2493948208E+00,9.76562E-03
3.2493948392E+00,4.88281E-02
3.2493948576E+00,2.92969E-02
3.2493948760E+00,4.88281E-02
3.2493948944E+00,6.83594E-02
3.2493949128E+00,9.76562E-03
3.2493949312E+00,6.83594E-02
3.2493949496E+00,4.88281E-02
3.2493949680E+00,1.07422E-01
3.2493949864E+00,6.83594E-02
3.2493950048E+00,2.92969E-02
3.2493950232E+00,9.76562E-03
3.2493950416E+00,6.83594E-02
3.2493950600E+00,6.83594E-02
3.2493950784E+00,1.07422E-01
3.2493950968E+00,9.76562E-03
3.2493951152E+00,2.92969E-02
3.2493951336E+00,2.92969E-02
3.2493951520E+00,9.76562E-03
3.2493951704E+00,2.92969E-02
3.2493951888E+00,2.92969E-02
3.2493952072E+00,6.83594E-02
3.2493952256E+00,1.26953E-01
3.2493952440E+00,4.88281E-02
3.2493952624E+00,6.83594E-02
3.2493952808E+00,9.76562E-03
3.2493952992E+00,6.83594E-02
3.2493953176E+00,-9.76562E-03
3.2493953360E+00,4.88281E-02
3.2493953544E+00,9.76562E-03
3.2493953728E+00,1.26953E-01
3.2493953912E+00,6.83594E-02
3.2493954096E+00,6.83594E-02
3.2493954280E+00,6.83594E-02
3.2493954464E+00,6.83594E-02
3.2493954648E+00,2.92969E-02
3.2493954832E+00,9.76562E-03
3.2493955016E+00,4.88281E-02
3.2493955200E+00,1.07422E-01
3.2493955384E+00,2.92969E-02
3.2493955568E+00,6.83594E-02
3.2493955752E+00,6.83594E-02
3.2493955936E+00,2.92969E-02
3.2493956120E+00,6.83594E-02
3.2493956304E+00,6.83594E-02
3.2493956488E+00,9.76562E-03
3.2493956672E+00,1.07422E-01
3.2493956856E+00,9.76562E-03
3.2493957040E+00,6.83594E-02
3.2493957224E+00,4.88281E-02
3.2493957408E+00,2.92969E-02
3.2493957592E+00,9.76562E-03
3.2493957776E+00,-9.76562E-03
3.2493957960E+00,6.83594E-02
3.2493958144E+00,8.78906E-02
3.2493958328E+00,6.83594E-02
3.2493958512E+00,4.88281E-02
3.2493958696E+00,2.92969E-02
3.2493958880E+00,4.88281E-02
3.2493959064E+00,6.83594E-02
3.2493959248E+00,2.92969E-02
3.2493959432E+00,6.83594E-02
3.2493959616E+00,6.83594E-02
3.2493959800E+00,4.88281E-02
3.2493959984E+00,4.88281E-02
3.2493960168E+00,4.88281E-02
3.2493960352E+00,6.83594E-02
